   0.59833205    1.55487251 
   0.56863177    1.50620914 
   0.53899980    1.45812666 
   0.85332370    1.89902997 
   0.82466191    1.84843791 
   0.79531676    1.79777730 
   0.76527470    1.74707294 
   0.73459065    1.69637108 
   0.70336890    1.64574230 
   0.67174506    1.59528124 
   0.63987124    1.54510593 
   0.60790718    1.49535418 
   0.57601494    1.44617844 
   0.90992588    1.89672542 
   0.87920701    1.84498119 
   0.84775668    1.79316783 
   0.81556046    1.74131000 
   0.78267676    1.68945384 
   0.74921703    1.63766932 
   0.71532607    1.58605063 
   0.68116647    1.53471458 
   0.64690888    1.48379803 
   0.61272657    1.43345153 
   0.96647453    1.89429307 
   0.93367094    1.84133112 
   0.90008724    1.78829801 
   0.86570782    1.73521781 
   0.83059484    1.68213689 
   0.79486686    1.62912452 
   0.75867808    1.57627463 
   0.72220159    1.52370310 
   0.68561912    1.47154605 
   0.64911509    1.41995299 
   1.02296543    1.89173269 
   0.98804748    1.83748734 
   0.95230007    1.78316712 
   0.91570640    1.72879612 
   0.87833250    1.67442024 
   0.84030426    1.62010884 
   0.80178523    1.56595540 
   0.76295912    1.51207542 
   0.72401887    1.45860386 
   0.68516040    1.40568960 
   1.07939243    1.88904035 
   1.04232764    1.83344495 
   1.00438309    1.77776992 
   0.96554148    1.72203922 
   0.92587280    1.66629887 
   0.88551033    1.61061847 
   0.84462726    1.55509067 
   0.80341804    1.49983096 
   0.76208687    1.44497371 
   0.72084129    1.39066720 
   1.13574481    1.88620603 
   1.09649539    1.82918966 
   1.05631602    1.77208936 
   1.01518917    1.71492934 
   0.97318918    1.65775573 
   0.93045711    1.60063803 
   0.88717580    1.54366875 
   0.84355050    1.48696244 
   0.79979682    1.43065321 
   0.75613403    1.37488925 
   1.19200313    1.88320494 
   1.15052223    1.82468760 
   1.10806251    1.76608551 
   1.06460750    1.70742428 
   1.02023673    1.64875007 
   0.97509909    1.59013104 
   0.92938697    1.53165889 
   0.88331640    1.47344732 
   0.83711404    1.41562974 
   0.79101056    1.35835397 
   1.24813223    1.87998652 
   1.20435727    1.81987000 
   1.15955949    1.75967920 
   1.11372519    1.69944179 
   1.06694102    1.63920236 
   1.01936340    1.57902670 
   0.97119361    1.51900280 
   0.92265713    1.45924211 
   0.87399089    1.39987636 
   0.82543647    1.34105277 
   1.30407333    1.87645757 
   1.25791597    1.81461215 
   1.21070290    1.75272882 
   1.16242814    1.69083714 
   1.11318576    1.62897658 
   1.06313920    1.56720495 
   1.01249599    1.50560200 
   0.96148926    1.44427323 
   0.91036361    1.38334668 
   0.85936958    1.32296801 
   1.35973632    1.87245929 
   1.31106925    1.80870652 
   1.26133657    1.74500513 
   1.21054649    1.68138230 
   1.15880108    1.61786246 
   1.10626769    1.55448389 
   1.05315590    1.49130964 
   0.99970019    1.42843223 
   0.94614905    1.36597180 
   0.89275819    1.30407071 
   1.41499448    1.86773729 
   1.36363423    1.80183125 
   1.31124020    1.73616350 
   1.25784433    1.67074478 
   1.20355606    1.60556197 
   1.14853859    1.54061270 
   1.09299338    1.47592711 
   1.03714752    1.41157424 
   0.98124540    1.34766078 
   0.92554200    1.28432250 
   1.46968448    1.86189806 
   1.41536748    1.79350877 
   1.36012077    1.72571564 
   1.30401421    1.65847337 
   1.24715662    1.59168530 
   1.18969059    1.52527308 
   1.13179123    1.45920873 
   1.07366323    1.39352393 
   1.01553535    1.32830453 
   0.95765400    1.26367688 
   1.52361345    1.85433698 
   1.46595502    1.78304994 
   1.40760088    1.71300077 
   1.34867120    1.64399147 
   1.28924835    1.57576001 
   1.22941971    1.50809479 
   1.16930461    1.44087863 
   1.10906351    1.37409019 
   1.04889417    1.30778718 
   0.98902446    1.24208534 
   1.57656932    1.84410143 
   1.51498067    1.76946592 
   1.45318973    1.69715452 
   1.39134264    1.62660646 
   1.32942080    1.55725479 
   1.26739204    1.48868442 
   1.20527673    1.42065728 
   1.14316320    1.35308695 
   1.08120060    1.28600073 
   1.01958752    1.21950531 
   1.62830138    1.82961178 
   1.56182253    1.75133634 
   1.49621856    1.67709601 
   1.43145072    1.60554612 
   1.36721718    1.53563190 
   1.30326414    1.46667290 
   1.23946035    1.39829826 
   1.17579472    1.33036089 
   1.11235189    1.26286411 
   1.04929018    1.19591117 
   1.67823792    1.80807209 
   1.60535002    1.72666073 
   1.53572416    1.65158343 
   1.46830106    1.58006108 
   1.40216088    1.51043344 
   1.33671415    1.44177771 
   1.27164412    1.37363219 
   1.20682919    1.30582190 
   1.14228177    1.23834634 
   1.07810736    1.17131090 
   1.53853548    0.03969941 
   1.57798648    0.04172693 
   1.61767244    0.04375433 
   1.65748489    0.04576587 
   1.69735348    0.04774167 
   1.73722136    0.04965902 
   1.77703214    0.05149555 
   1.81671178    0.05323374 
   1.85613489    0.05486555 
   1.89502740    0.05639565 
   1.53658533    0.07937485 
   1.57566428    0.08342895 
   1.61511743    0.08748156 
   1.65478957    0.09150092 
   1.69456458    0.09544746 
   1.73434448    0.09927660 
   1.77403402    0.10294502 
   1.81352222    0.10641930 
   1.85265338    0.10968479 
   1.89117837    0.11275153 
   1.53397107    0.11900516 
   1.57286298    0.12508765 
   1.61220360    0.13116628 
   1.65182245    0.13719311 
   1.69158030    0.14310907 
   1.73135579    0.14884833 
   1.77103519    0.15434757 
   1.81050038    0.15955874 
   1.84961510    0.16446158 
   1.88821554    0.16907191 
   1.53060961    0.15856920 
   1.56947505    0.16668457 
   1.60882807    0.17479297 
   1.64849639    0.18283015 
   1.68833125    0.19071765 
   1.72820246    0.19836879 
   1.76799142    0.20570105 
   1.80758727    0.21265252 
   1.84688365    0.21919800 
   1.88578403    0.22535947 
   1.52645850    0.19804580 
   1.56543517    0.20820123 
   1.60492015    0.21834597 
   1.64474392    0.22839937 
   1.68475664    0.23826367 
   1.72482681    0.24783160 
   1.76483893    0.25700194 
   1.80469382    0.26569945 
   1.84430993    0.27389443 
   1.88363099    0.28161538 
   1.52149534    0.23741382 
   1.56070375    0.24961902 
   1.60043192    0.26180935 
   1.64051485    0.27388763 
   1.68080521    0.28573683 
   1.72117472    0.29722935 
   1.76151395    0.30824542 
   1.80173445    0.31869686 
   1.84177220    0.32854989 
   1.88159239    0.33783957 
   1.51570749    0.27665210 
   1.55525625    0.29091924 
   1.59533143    0.30516693 
   1.63577247    0.31928143 
   1.67643690    0.33312631 
   1.71720099    0.34655377 
   1.75796175    0.35942566 
   1.79863966    0.37164101 
   1.83918166    0.38316211 
   1.87956393    0.39403087 
   1.50908911    0.31573951 
   1.54907823    0.33208317 
   1.58959746    0.34840238 
   1.63049161    0.36456686 
   1.67162216    0.38042074 
   1.71287060    0.39579588 
   1.75413990    0.41053587 
   1.79535747    0.42452699 
   1.83647668    0.43772790 
   1.87747896    0.45018727 
   1.50163794    0.35465497 
   1.54216158    0.37309194 
   1.58321774    0.39149928 
   1.62465501    0.40972981 
   1.66633964    0.42760825 
   1.70815802    0.44494611 
   1.75001788    0.46156856 
   1.79185152    0.47734934 
   1.83361626    0.49224323 
   1.87529576    0.50630611 
   1.49335492    0.39337745 
   1.53450310    0.41392684 
   1.57618475    0.43444103 
   1.61825228    0.45475596 
   1.66057587    0.47467682 
   1.70304608    0.49399450 
   1.74557471    0.51251584 
   1.78809714    0.53010190 
   1.83057332    0.54670364 
   1.87298751    0.56238425 
   1.48424268    0.43188602 
   1.52610266    0.45456910 
   1.56849575    0.47721106 
   1.61127794    0.49963093 
   1.65432286    0.52161413 
   1.69752407    0.54293084 
   1.74079680    0.56336933 
   1.78407884    0.58277804 
   1.82733130    0.60110420 
   1.87053835    0.61841816 
   1.47430515    0.47015992 
   1.51696205    0.49500004 
   1.56015086    0.51979286 
   1.60373020    0.54434025 
   1.64757645    0.56840777 
   1.69158614    0.59174466 
   1.73567677    0.61412060 
   1.77978742    0.63537109 
   1.82388008    0.65543973 
   1.86793852    0.67440414 
   1.46354771    0.50817835 
   1.50708497    0.53520107 
   1.55115199    0.56216991 
   1.59560931    0.58886951 
   1.64033580    0.61504531 
   1.68522978    0.64042556 
   1.73021030    0.66476101 
   1.77521777    0.68787420 
   1.82021403    0.70970494 
   1.86518252    0.73033839 
   1.45197654    0.54592085 
   1.49647641    0.57515371 
   1.54150248    0.60432577 
   1.58691740    0.63320428 
   1.63260186    0.66151434 
   1.67845500    0.68896300 
   1.72439647    0.71528184 
   1.77036762    0.74028021 
   1.81633031    0.76389438 
   1.86226749    0.78621686 
   1.43959832    0.58336705 
   1.48514199    0.61483967 
   1.53120732    0.64624417 
   1.57765865    0.67733026 
   1.62437713    0.70780253 
   1.67126298    0.73734641 
   1.71823597    0.76567423 
   1.76523697    0.79258215 
   1.81222820    0.81800246 
   1.85919249    0.84203559 
   1.42642069    0.62049675 
   1.47308826    0.65424085 
   1.52027202    0.68790907 
   1.56783724    0.72123337 
   1.61566544    0.75389755 
   1.66365647    0.78556538 
   1.71173024    0.81592959 
   1.75982666    0.84477282 
   1.80790806    0.87202382 
   1.85595727    0.89779049 
   1.41245186    0.65728998 
   1.46032250    0.69333917 
   1.50870287    0.72930419 
   1.55745840    0.76489919 
   1.60647082    0.79978704 
   1.65563917    0.83360934 
   1.70488191    0.86603904 
   1.75413871    0.89684516 
   1.80337095    0.92595261 
   1.85256267    0.95347726 
   1.39770019    0.69372690 
   1.44685221    0.73211670 
   1.49650633    0.77041358 
   1.54652786    0.80831361 
   1.59679794    0.84545851 
   1.64721417    0.88146746 
   1.69769371    0.91599327 
   1.74817443    0.94879132 
   1.79861796    0.97978258 
   1.84900880    1.00909102 
   1.38217473    0.72978765 
   1.43268526    0.77055526 
   1.48368883    0.81122071 
   1.53505075    0.85146153 
   1.58665061    0.89089823 
   1.63838422    0.92912734 
   1.69016647    0.96578121 
   1.74193406    1.00060153 
   1.79364777    1.03350532 
   1.84529400    1.06462514 
   1.36588466    0.76545239 
   1.41782880    0.80863595 
   1.47025585    0.85170716 
   1.52303004    0.89432526 
   1.57602954    0.93608892 
   1.62914753    0.97657198 
   1.68229640    1.01538658 
   1.73541141    1.05226064 
   1.78845358    1.08710766 
   1.84141123    1.12006903 
   1.34883809    0.80069971 
   1.40228772    0.84633660 
   1.45620799    0.89184988 
   1.51046252    0.93688011 
   1.56492662    0.98100454 
   1.61949158    1.02377462 
   1.67406738    1.06478262 
   1.72858787    1.10374331 
   1.78301549    1.14056730 
   1.83734202    1.17540431 
   1.33104074    0.83550519 
   1.38606048    0.88362837 
   1.44153619    0.93161452 
   1.49733019    0.97908670 
   1.55331612    1.02560115 
   1.60938287    1.07068825 
   1.66543901    1.11392200 
   1.72141945    1.15500522 
   1.77728987    1.19384575 
   1.83304763    1.23060155 
   1.31249261    0.86983836 
   1.36913347    0.92046911 
   1.42621160    0.97094744 
   1.48358917    1.02087998 
   1.54113877    1.06980491 
   1.59874868    1.11723399 
   1.65632939    1.16272616 
   1.71382022    1.20597422 
   1.77119362    1.24688292 
   1.82845592    1.28561616 
   1.29318345    0.90365797 
   1.35147166    0.95679563 
   1.41017413    1.00976372 
   1.46915364    1.06215620 
   1.52828455    1.11349750 
   1.58745909    1.16328728 
   1.64659464    1.21107423 
   1.70564198    1.25654352 
   1.76458716    1.29959536 
   1.82344842    1.34039140 
   1.27308893    0.93690789 
   1.33301175    0.99251568 
   1.39332044    1.04793751 
   1.45388162    1.10276127 
   1.51457632    1.15650606 
   1.57530761    1.20866883 
   1.63601041    1.25879645 
   1.69665742    1.30656993 
   1.75725794    1.35187864 
   1.81784701    1.39486623 
   1.25216699    0.96951437 
   1.31365561    1.02750397 
   1.37549686    1.08529747 
   1.43756652    1.14248657 
   1.49975932    1.19859850 
   1.56200111    1.25314200 
   1.62425900    1.30567503 
   1.68654525    1.35587907 
   1.74890733    1.40362203 
   1.81140399    1.44899869 
   1.23035932    1.00138640 
   1.29327297    1.06160331 
   1.35650289    1.12162936 
   1.41994047    1.18107331 
   1.48350549    1.23948860 
   1.54716098    1.29641688 
   1.61092746    1.35144734 
   1.67488265    1.40427339 
   1.73913896    1.45472813 
   1.80379307    1.50280440 
   1.20759726    1.03241944 
   1.27171159    1.09463394 
   1.33610487    1.15668917 
   1.40069294    1.21822667 
   1.46543145    1.27884805 
   1.53033805    1.33815706 
   1.59551322    1.39580739 
   1.66114008    1.45153165 
   1.72744370    1.50512862 
   1.79459500    1.55641460 
   1.18381417    1.06249917 
   1.24881732    1.12640548 
   1.31406319    1.19022202 
   1.37950110    1.25363612 
   1.44513142    1.31632161 
   1.51104140    1.37798107 
   1.57744050    1.43838501 
   1.64467132    1.49737191 
   1.71316159    1.55476332 
   1.78325963    1.61014998 
   1.15896893    1.09150004 
   1.22445846    1.15673280 
   1.29016256    1.22198594 
   1.35606933    1.28700018 
   1.42222261    1.35154378 
   1.48878157    1.41545641 
   1.55608308    1.47869563 
   1.62469029    1.54133725 
   1.69538689    1.60343719 
   1.76898289    1.66455173 
   1.13309550    1.11925173 
   1.19854331    1.18545341 
   1.26424026    1.25177824 
   1.33017123    1.31805468 
   1.39639878    1.38416100 
   1.46313190    1.45009732 
   1.53081572    1.51606905 
   1.60025358    1.58256388 
   1.67276621    1.65034688 
   1.75029135    1.72001934 
   1.96686852    0.05925141 
   1.96473503    0.11848694 
   1.96330619    0.17770879 
   1.96226728    0.23691844 
   1.96142721    0.29611677 
   1.96067846    0.35530406 
   1.95996106    0.41448027 
   1.95923972    0.47364479 
   1.95849466    0.53279698 
   1.95771337    0.59193599 
   1.95688879    0.65106058 
   1.95601678    0.71016961 
   1.95509505    0.76926190 
   1.95412207    0.82833624 
   1.95309770    0.88739121 
   1.95202172    0.94642550 
   1.95089412    1.00543785 
   1.94971490    1.06442654 
   1.94848347    1.12338948 
   1.94719696    1.18232310 
   1.94584870    1.24122119 
   1.94442368    1.30007458 
   1.94289470    1.35886979 
   1.94121754    1.41759229 
   1.93932605    1.47623408 
   1.93713117    1.53481102 
   1.93452263    1.59339929 
   1.93138456    1.65221071 
   1.92764711    1.71175253 
   1.92345870    1.77317297 
   1.91977632    1.83892977 
   0.03572741    1.44131112 
   0.03445881    1.38881528 
   0.03331512    1.34148836 
   0.03228404    1.29882121 
   0.03135448    1.26035523 
   0.03051644    1.22567654 
   0.02976092    1.19441247 
   0.02907979    1.16622663 
   0.02846572    1.14081609 
   0.02791212    1.11790740 
   0.02741302    1.09725440 
   0.02696307    1.07863498 
   0.02655742    1.06184876 
   0.02619171    1.04671538 
   0.02586201    1.03307211 
   0.02556477    1.02077210 
   0.02529680    1.00968313 
   0.07143287    1.43998313 
   0.06889641    1.38753331 
   0.06660970    1.34024775 
   0.06454813    1.29761791 
   0.06268955    1.25918555 
   0.06101397    1.22453725 
   0.05950337    1.19330049 
   0.05814150    1.16513932 
   0.05691373    1.13975096 
   0.05580684    1.11686242 
   0.05480894    1.09622753 
   0.05390930    1.07762432 
   0.05309823    1.06085277 
   0.05236703    1.04573262 
   0.05170782    1.03210127 
   0.05111351    1.01981199 
   0.05057772    1.00873280 
